SMI,canonical_smi,lambda_max_exp_nm,HeavyAtomCount,LargestConjugatedSystemSize,TPSA,NumHDonors,NumRotatableBonds,FractionCSP3,MolLogP_clipped,NumDonorGroups,NumAcceptorGroups,HasPushPull
OC(=O)Cc1sc2c([nH+]1)cccc2,O=C(O)Cc1[nH+]c2ccccc2s1,473.0,13,9,51.44,1,2,0.1111111111111111,1.3425,2,1,1
O=c1oc2ccccc2cc1c1ccc(cc1)[N+](=O)[O-].CC(=O)O,CC(=O)O.O=c1oc2ccccc2cc1-c1ccc([N+](=O)[O-])cc1,447.0,24,20,110.65,1,2,0.058823529411764705,3.459100000000002,1,1,1
N#CC1=C(C#N)C(=O)C(=C(C1=O)Cl)Cl,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,510.0,14,12,81.72,0,0,0.0,1.1711599999999998,0,4,0
BrC1=C(Br)C(=O)C(=C(C1=O)Br)Br,O=C1C(Br)=C(Br)C(=O)C(Br)=C1Br,470.0,12,8,34.14,0,0,0.0,3.141,0,2,0
IC1=C(I)C(=O)C(=C(C1=O)I)I,O=C1C(I)=C(I)C(=O)C(I)=C1I,515.0,12,8,34.14,0,0,0.0,3.3014,0,2,0
ClC1=C(Cl)C(=O)C(=C(C1=O)Cl)Cl,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,465.0,12,8,34.14,0,0,0.0,2.5166,0,2,0
[O-]C(=O)C(C(C(=O)[O-])CC(=O)[O-])CC(=O)[O-],O=C([O-])CC(C(=O)[O-])C(CC(=O)[O-])C(=O)[O-],797.0,16,3,160.51999999999998,0,7,0.5,-5.0,0,4,0
[O-]C(=O)CC(=O)[O-],O=C([O-])CC(=O)[O-],802.0,7,3,80.25999999999999,0,2,0.3333333333333333,-3.1236999999999995,0,2,0
Nc1cc2c(cc1C)nc1c([n+]2c2ccccc2)cc(c(c1)C)N.[Cl-],Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N.[Cl-],537.0,25,22,68.81,2,1,0.1,0.4499399999999997,2,0,0
F[B-](F)(F)F,F[B-](F)(F)F,532.0,5,0,0.0,0,0,0.0,1.3,0,0,0
O=C(NCCSC(=O)CC(=O)C)CCNC(=O)[C@@H](C(COP(=O)(OP(=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(O)O)O)n1cnc2c1ncnc2N)O)O)(C)C)O,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,323.0,54,10,380.7,9,21,0.64,-1.3561999999999956,13,4,1
O[C@@H]1CC[C@]2([C@@H](C1)C[C@H]([C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)C)O)C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,325.0,28,3,77.76,3,4,0.9583333333333334,4.477900000000004,3,1,1
CCNC(=O)CCNC(=O)[C@@H](C(COP(=O)(OP(=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(O)O)O)n1cnc2c1ncnc2N)O)O)(C)C)O,CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,328.0,47,10,346.56000000000006,9,17,0.6666666666666666,-1.5751999999999964,12,2,1
OC[C@H]1O[C@H](O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)NC(=O)C,CC(=O)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@@H]1O,384.0,26,3,198.39999999999998,8,5,0.9285714285714286,-5.0,10,1,1
O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,292.0,24,8,112.73,3,4,0.4375,0.34860000000000113,3,3,1
O=C1c2ccccc2C(=O)c2c1cc(c(c2O)O)S(=O)(=O)[O-].[Na+],O=C1c2ccccc2C(=O)c2c1cc(S(=O)(=O)[O-])c(O)c2O.[Na+],422.0,23,18,131.8,2,1,0.0,-2.2186999999999997,2,3,1
CCOc1cc(C=CC2=CC(=C(C#N)C#N)CC(C2)(C)C)ccc1O,CCOc1cc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)ccc1O,431.0,25,18,77.03999999999999,1,4,0.3333333333333333,4.8942600000000045,2,2,1
CCCOc1cc(C=CC2=CC(=C(C#N)C#N)CC(C2)(C)C)ccc1O,CCCOc1cc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)ccc1O,432.0,26,18,77.03999999999999,1,5,0.36363636363636365,5.284360000000005,2,2,1
CCOc1cc(C=CC2=CC(=C(C#N)C#N)CCC2)ccc1O,CCOc1cc(C=CC2=CC(=C(C#N)C#N)CCC2)ccc1O,428.0,23,18,77.03999999999999,1,4,0.2631578947368421,4.258160000000004,2,2,1
COc1cc(C=Cc2cc(C#N)c(cc2C#N)C)cc(c1OC)OC,COc1cc(C=Cc2cc(C#N)c(C)cc2C#N)cc(OC)c1OC,700.0,25,21,75.27,0,5,0.2,3.934580000000002,3,2,1
O=C(c1ccccc1)C[n+]1ccccc1,O=C(C[n+]1ccccc1)c1ccccc1,400.0,15,8,20.95,0,3,0.07692307692307693,1.8569999999999998,0,1,0
O=C(c1ccccc1)C[n+]1ccccc1C,Cc1cccc[n+]1CC(=O)c1ccccc1,390.0,16,8,20.95,0,3,0.14285714285714285,2.16542,0,1,0
O=C(C([n+]1ccccc1)C)c1ccccc1,CC(C(=O)c1ccccc1)[n+]1ccccc1,250.0,16,8,20.95,0,3,0.14285714285714285,2.418,0,1,0
ON=Cc1cc[n+](cc1)C(C(=O)c1ccccc1)C,CC(C(=O)c1ccccc1)[n+]1ccc(C=NO)cc1,340.0,19,9,53.540000000000006,1,4,0.13333333333333333,2.2260999999999997,1,1,1
NC1=NC(c2ccco2)n2c(=N1)[nH]c1c2cccc1.Cl,Cl.NC1=NC(c2ccco2)N2C(=N1)Nc1ccccc12,303.0,20,13,79.15,2,1,0.07692307692307693,2.3164,3,0,0
NC1=NC(n2c(=N1)[nH]c1c2cccc1)c1ccccc1.Cl,Cl.NC1=NC(c2ccccc2)N2C(=N1)Nc1ccccc12,302.0,21,13,66.00999999999999,2,1,0.06666666666666667,2.7234000000000007,3,0,0
Fc1ccc(cc1)C1N=C(N)N=c2n1c1ccccc1[nH]2.Cl,Cl.NC1=NC(c2ccc(F)cc2)N2C(=N1)Nc1ccccc12,303.0,22,13,66.00999999999999,2,1,0.06666666666666667,2.8625000000000007,3,1,1
N#Cc1ccc(cc1)C1N=C(N)N=c2n1c1ccccc1[nH]2.Cl,Cl.N#Cc1ccc(C2N=C(N)N=C3Nc4ccccc4N32)cc1,303.0,23,13,89.8,2,1,0.0625,2.595080000000001,3,1,1
Cc1ccc(cc1)C1N=C(N)N=c2n1c1ccccc1[nH]2.Cl,Cc1ccc(C2N=C(N)N=C3Nc4ccccc4N32)cc1.Cl,332.0,22,13,66.00999999999999,2,1,0.125,3.031820000000001,3,0,0
c1ccc(cc1)N(c1cc(N(c2ccccc2)c2ccccc2)c2c3c1ccc1c3c(cc2)c(cc1N(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccccc1)c1ccccc1,c1ccc(N(c2ccccc2)c2cc(N(c3ccccc3)c3ccccc3)c3ccc4c(N(c5ccccc5)c5ccccc5)cc(N(c5ccccc5)c5ccccc5)c5ccc2c3c54)cc1,461.0,68,68,12.96,0,12,0.0,15.0,4,0,0
Cc1ccc(cc1)N(c1cc(N(c2ccc(cc2)C)c2ccc(cc2)C)c2c3c1ccc1c3c(cc2)c(cc1N(c1ccc(cc1)C)c1ccc(cc1)C)N(c1ccc(cc1)C)c1ccc(cc1)C)c1ccc(cc1)C,Cc1ccc(N(c2ccc(C)cc2)c2cc(N(c3ccc(C)cc3)c3ccc(C)cc3)c3ccc4c(N(c5ccc(C)cc5)c5ccc(C)cc5)cc(N(c5ccc(C)cc5)c5ccc(C)cc5)c5ccc2c3c54)cc1,476.0,76,68,12.96,0,12,0.1111111111111111,15.0,4,0,0
C[n+]1ccc(c2c1cccc2)C=c1sc2c(n1C)cccc2.Cc1ccc(cc1)S(=O)(=O)[O-],CN1C(=Cc2cc[n+](C)c3ccccc23)Sc2ccccc21.Cc1ccc(S(=O)(=O)[O-])cc1,653.0,33,19,64.32000000000001,0,2,0.11538461538461539,5.103920000000005,2,1,1
NNC(=O)C(=O)NN,NNC(=O)C(=O)NN,271.09,8,6,110.24,4,0,0.0,-3.0338000000000003,2,2,1
CPP,CPP,677.0,3,0,0.0,0,0,1.0,1.0847999999999998,0,0,0
N[C@H](C(=O)O)Cc1c(C)onc1C(=O)O,Cc1onc(C(=O)O)c1C[C@H](N)C(=O)O,378.4,15,8,126.64999999999999,3,4,0.375,-0.36438,3,2,1
N#CC(=c1ccc(=C(C#N)C#N)cc1)C#N,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,739.0,16,16,95.16,0,0,0.0,0.08232000000000017,0,4,0
CCNc1ccc(cc1C)[C+](c1ccc(cc1S(=O)(=O)[O-])S(=O)(=O)[O-])c1ccc(c(c1)C)NCC.[Na+],CCNc1ccc([C+](c2ccc(NCC)c(C)c2)c2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])cc1C.[Na+],356.1,36,21,138.45999999999998,2,9,0.24,0.9984300000000006,2,2,1
c1ccc(cc1)N(c1ccccc1c1cc(c2cccs2)c(cc1c1cccs1)c1ccccc1N(c1ccccc1)c1ccccc1)c1ccccc1,c1ccc(N(c2ccccc2)c2ccccc2-c2cc(-c3cccs3)c(-c3ccccc3N(c3ccccc3)c3ccccc3)cc2-c2cccs2)cc1,412.0,54,54,6.48,0,10,0.0,15.0,4,0,0
OCC(=O)[C@H]1CC[C@@H]2[C@@]31C[C@H](O[C@@H]3O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H]2C[C@@]3([C@@H](C(=O)CO)CC[C@@H]13)[C@@H](O)O2,882.0,26,4,83.83000000000001,2,2,0.8095238095238095,2.0031000000000003,3,2,1
O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3CC[C@@H]2[C@@H](C=C[C@@H](C(C)C)C)C)C)C1)C,CC(C)[C@@H](C)C=C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,226.0,29,0,20.23,1,4,0.8571428571428571,7.410700000000009,1,0,0
OCC(C(=O)O)N,NC(CO)C(=O)O,276.0,7,3,83.55,3,2,0.6666666666666666,-1.6093999999999997,3,1,1
c1ccc2c(c1)[nH]c1c2cccc1.O=P,O=P.c1ccc2c(c1)[nH]c1ccccc12,341.0,15,13,32.86,1,0,0.0,3.7958000000000016,0,0,0
C[C@H]1OC([C@@H]([C@@H]1O)O)[n+]1cccc(c1)C(=O)N,C[C@H]1OC([n+]2cccc(C(N)=O)c2)[C@H](O)[C@@H]1O,793.0,17,9,96.66,3,2,0.45454545454545453,-1.2878999999999994,3,1,1
[O-]P(=O)(O)[O-].[Na+].[Na+],O=P([O-])([O-])O.[Na+].[Na+],389.0,7,0,83.42,1,0,0.0,-5.0,1,0,0
CC(CCC1(CCC(C)C)c2cc(ccc2c2c1cccc2)c1cc(c2ccc3c(c2)C(CCC(C)C)(CCC(C)C)c2c3cccc2)c2c3c1ccc1c3c(cc2)cc(c1)C(C)(C)C)C,CC(C)CCC1(CCC(C)C)c2ccccc2-c2ccc(-c3cc(-c4ccc5c(c4)C(CCC(C)C)(CCC(C)C)c4ccccc4-5)c4ccc5cc(C(C)(C)C)cc6ccc3c4c65)cc21,414.0,66,40,0.0,0,14,0.3939393939393939,15.0,0,0,0
[O-][N+](=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],343.0,13,3,172.56,0,4,1.0,-1.2954999999999997,0,0,0
NPPBI,NPPBI,455.0,5,0,26.02,1,2,0.0,0.8335999999999997,1,0,0
CC(O)(C)C,CC(C)(C)O,289.0,5,0,20.23,1,0,1.0,0.7771999999999999,1,0,0
OC(=O)[C@@H]1CCC[N+]1(C)C,C[N+]1(C)CCC[C@H]1C(=O)O,482.0,10,3,37.3,1,1,0.8571428571428571,0.3097999999999998,1,1,1
[S-]C(=S)N(Cc1ccccc1C)N=Cc1ccnc(c1)C(=O)C,CC(=O)c1cc(C=NN(Cc2ccccc2C)C(=S)[S-])ccn1,330.0,23,14,45.56,0,5,0.17647058823529413,3.2605200000000023,1,1,1
C(C[n+]1ccccc1)Cc1ccc(cc1)CCC[n+]1ccccc1.[I-].[I-],[I-].[I-].c1cc[n+](CCCc2ccc(CCC[n+]3ccccc3)cc2)cc1,260.0,26,6,7.76,0,8,0.2727272727272727,-2.4647999999999906,0,0,0
C(C[n+]1ccccc1)Cc1ccc(cc1)CCC[n+]1ccccc1.[Br-].[Br-],[Br-].[Br-].c1cc[n+](CCCc2ccc(CCC[n+]3ccccc3)cc2)cc1,263.0,26,6,7.76,0,8,0.2727272727272727,-2.4647999999999906,0,0,0
CC(c1cc[n+](cc1)CCCc1ccc(cc1)CCC[n+]1ccc(cc1)C(C)(C)C)(C)C.[Br-].[Br-],CC(C)(C)c1cc[n+](CCCc2ccc(CCC[n+]3ccc(C(C)(C)C)cc3)cc2)cc1.[Br-].[Br-],258.0,34,6,7.76,0,8,0.4666666666666667,0.1302000000000052,0,0,0
CN(C(=O)Cl)C,CN(C)C(=O)Cl,301.0,6,3,20.310000000000002,0,0,0.6666666666666666,0.9068,0,1,0
[O-][N+](=O)c1cc(C[n+]2ccccc2)c2c(c1)C=CC1(O2)N(C)c2c(C1(C)C)cccc2.[Cl-],CN1c2ccccc2C(C)(C)C12C=Cc1cc([N+](=O)[O-])cc(C[n+]3ccccc3)c1O2.[Cl-],560.0,32,12,59.489999999999995,0,3,0.24,1.4640999999999995,2,0,0
[CH-]1C=CC=C1.CCCCCCCCOc1ccc2c(c1Cl)ccc(c2)C(=O)c1n[nH]nc1[C-]1C=CC=C1.[Fe+2],CCCCCCCCOc1ccc2cc(C(=O)c3n[nH]nc3-[c-]3cccc3)ccc2c1Cl.[Fe+2].c1cc[cH-]c1,480.0,38,23,67.87,1,11,0.25806451612903225,8.370500000000003,1,2,1
[CH-]1C=CC=C1.CCCCCCCCCCCCCCOc1ccc2c(c1Cl)ccc(c2)C(=O)c1n[nH]nc1[C-]1C=CC=C1.[Fe+2],CCCCCCCCCCCCCCOc1ccc2cc(C(=O)c3n[nH]nc3-[c-]3cccc3)ccc2c1Cl.[Fe+2].c1cc[cH-]c1,480.0,44,23,67.87,1,17,0.3783783783783784,10.711099999999993,1,2,1
[CH-]1C=CC=C1.CCCCCCCCCCCCCCCCOc1ccc2c(c1Cl)ccc(c2)C(=O)c1n[nH]nc1[C-]1C=CC=C1.[Fe+2],CCCCCCCCCCCCCCCCOc1ccc2cc(C(=O)c3n[nH]nc3-[c-]3cccc3)ccc2c1Cl.[Fe+2].c1cc[cH-]c1,480.0,46,23,67.87,1,19,0.41025641025641024,11.491299999999987,1,2,1
I[S]=O,O=[S]I,436.0,3,0,17.07,0,0,0.0,0.5494000000000001,1,0,0
[O-]C(=O)[C@@H](NC(=O)C[NH3+])CCCCC(=O)N[C@@H]([C@@H]1NC(C(CS1)C)C(=O)[O-])C=O,CC1CS[C@H]([C@@H](C=O)NC(=O)CCCC[C@H](NC(=O)C[NH3+])C(=O)[O-])NC1C(=O)[O-],438.0,29,3,195.20000000000002,4,12,0.7058823529411765,-4.875800000000001,2,5,1
C=CC=CC=CC=CC=C,C=CC=CC=CC=CC=C,308.0,10,10,0.0,0,4,0.0,3.027000000000002,0,0,0
C=CC=CC=CC=CC=CC=CC=C,C=CC=CC=CC=CC=CC=CC=C,342.0,14,14,0.0,0,6,0.0,4.139400000000003,0,0,0
CCCCCCCCCCC[C@H](CC(=O)N[C@H]1[C@H](O[C@@H]([C@H]([C@@H]1OC(=O)C[C@@H](CCCCCCCCCCC)O)O)CO)OP(=O)(O)O)O,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC,280.0,48,3,212.30999999999997,7,29,0.9411764705882353,4.914200000000004,9,2,1
CC[C@@H](C(=O)N[C@H](C(=O)N)Cc1cccc2c1cccc2)NC(=O)C[C@@H]([C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc1cccc2c1cccc2)NC(=O)C)CC(C)C)O,CC[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)NC(C)=O)C(C)C)C(=O)N[C@@H](Cc1cccc2ccccc12)C(N)=O,274.0,58,10,208.82,7,20,0.4222222222222222,3.5705000000000053,1,6,1
CCCCCCCCCCC[C@H](CC(=O)N[C@H]1[C@H](O)O[C@@H]([C@H]([C@@H]1OC(=O)C[C@@H](CCCCCCCCCCC)O)OP(=O)(O)O)CO)O,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@@H]1[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H](OP(=O)(O)O)[C@@H](CO)O[C@H]1O,274.0,48,3,212.30999999999995,7,29,0.9411764705882353,4.914200000000007,9,2,1
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(OCC[N+](C)(C)C)O)O,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCC[N+](C)(C)C,372.0,35,3,102.29000000000002,2,25,0.9615384615384616,5.991800000000008,5,1,1
[O-]C(=O)c1ccccc1c1c2cc(I)c(c(c2oc2c1cc(I)c(=O)c2I)I)[O-].[Na+].[Na+],O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12.[Na+].[Na+],532.5,31,25,93.4,0,2,0.0,-1.5716999999999999,0,5,0
OC(=O)CCCCCCCC(=O)O,O=C(O)CCCCCCCC(=O)O,480.0,13,3,74.6,2,8,0.7777777777777778,1.8863,2,2,1
P[P][Y],P[P][Y],590.0,3,0,0.0,0,0,0.0,1.1844999999999999,0,0,0
[O-2].[O-2].[O-2].[O-2].[V].[Bi+3],[Bi+3].[O-2].[O-2].[O-2].[O-2].[V],454.0,6,0,114.0,0,0,0.0,-0.8585,0,0,0
COC(=O)C=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C,COC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,357.0,23,13,26.3,0,5,0.47619047619047616,5.691000000000006,1,1,1
O=CC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O,381.0,21,12,17.07,0,5,0.45,5.716900000000005,0,1,0
CCCCCCCCCCCC(=O)NC1(CCCCC1)NC(=O)CCCCCCCCCCC,CCCCCCCCCCCC(=O)NC1(NC(=O)CCCCCCCCCCC)CCCCC1,671.0,34,3,58.2,2,22,0.9333333333333333,8.721000000000005,0,2,0
OC[C@H]1OC(O)[C@@H]([C@H]([C@@H]1O)O)N,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,485.0,12,0,116.17000000000002,5,1,1.0,-3.2549999999999994,6,0,0
OC(=O)CC[C@@H](C(=O)O)N,N[C@@H](CCC(=O)O)C(=O)O,492.0,10,3,100.62000000000002,3,4,0.6,-0.7368999999999997,3,2,1
CCCCN,CCCCN,455.0,5,0,26.02,1,2,1.0,0.7452000000000001,1,0,0
c1ccc(cc1)C1=C2N=C(c3c2cccc3)C(=c2[nH]c(=C(C3=NC(=C(c4[nH]c1c1ccccc41)c1ccccc1)c1ccccc31)c1ccccc1)c1c2cccc1)c1ccccc1,c1ccc(-c2c3nc(c(-c4ccccc4)c4[nH]c(c(-c5ccccc5)c5nc(c(-c6ccccc6)c6[nH]c2c2ccccc62)-c2ccccc2-5)c2ccccc42)-c2ccccc2-3)cc1,655.0,64,64,57.36,2,4,0.0,15.0,0,0,0
Oc1ccc2c(c1)c(=O)n1c([n+]2C)c2[nH]c3c(c2CC1)cccc3,C[n+]1c2n(c(=O)c3cc(O)ccc31)CCc1c-2[nH]c2ccccc12,214.0,24,21,61.9,2,0,0.15789473684210525,2.2359999999999998,1,0,0
Cc1cc(C)cc(c1)C,Cc1cc(C)cc(C)c1,294.0,9,6,0.0,0,0,0.3333333333333333,2.611860000000001,0,0,0
OCC(=O)[C@H]([C@@H]([C@@H](C(=O)O)O)O)O,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,215.0,13,3,135.29,5,5,0.6666666666666666,-3.284900000000001,5,2,1
OB(O)O,OB(O)O,220.0,4,0,60.69,3,0,0.0,-2.0518,3,0,0
OC[C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,366.0,12,0,118.22000000000001,5,5,0.8333333333333334,-3.3788000000000005,5,1,1
c1ccc2c(c1)[NH2+]C=C2,C1=Cc2ccccc2[NH2+]1,513.0,9,8,16.61,1,0,0.0,0.8657999999999999,0,0,0
O=C1N(C)C(=O)C(=C2C=C(C=Cc3ccc(cc3)N(CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)OC(=C2)C(C)(C)C)C(=O)N1C,CN1C(=O)C(=C2C=C(C=Cc3ccc(N(CCOC(c4ccccc4)(c4ccccc4)c4ccccc4)CCOC(c4ccccc4)(c4ccccc4)c4ccccc4)cc3)OC(C(C)(C)C)=C2)C(=O)N(C)C1=O,650.0,74,24,88.62,0,17,0.18461538461538463,12.714699999999983,4,3,1
S=C1NC(=O)C(=C2C=C(C=Cc3ccc(cc3)N(CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)OC(=C2)C(C)(C)C)C(=O)N1,CC(C)(C)C1=CC(=C2C(=O)NC(=S)NC2=O)C=C(C=Cc2ccc(N(CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)O1,532.0,72,24,89.13000000000001,2,17,0.15873015873015872,12.195199999999984,4,2,1
N#CC(=C1C=C(C=Cc2ccc(cc2)N(CCOC(c2ccccc2)(c2ccccc2)c2ccccc2)CCOC(c2ccccc2)(c2ccccc2)c2ccccc2)OC(=C1)C(C)(C)C)C#N,CC(C)(C)C1=CC(=C(C#N)C#N)C=C(C=Cc2ccc(N(CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)O1,649.0,68,20,78.51,0,17,0.16129032258064516,13.711459999999976,4,2,1
O=C1C(=C2C=C(C=Cc3ccc(cc3)N(CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)OC(=C2)C(C)(C)C)C(=O)c2c1cccc2,CC(C)(C)C1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C=Cc2ccc(N(CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)O1,641.0,74,26,65.07000000000001,0,17,0.14705882352941177,14.74349999999997,4,2,1
O=C1NC(=O)C(=C2C=C(C=Cc3ccc(cc3)N(CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)OC(=C2)C(C)(C)C)C(=O)N1,CC(C)(C)C1=CC(=C2C(=O)NC(=O)NC2=O)C=C(C=Cc2ccc(N(CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)CCOC(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)O1,610.0,72,24,106.20000000000002,2,17,0.15873015873015872,12.030299999999986,4,3,1
[O-]S(=O)(=O)c1ccc2c(c1)cccc2.C[n+]1ccc(cc1)C=Cc1ccc(cc1)N(C)C,CN(C)c1ccc(C=Cc2cc[n+](C)cc2)cc1.O=S(=O)([O-])c1ccc2ccccc2c1,477.0,32,15,64.32000000000001,0,4,0.11538461538461539,4.491400000000004,1,1,1
C[n+]1ccc(cc1)C=Cc1ccc(cc1)N(C)C.[I-],CN(C)c1ccc(C=Cc2cc[n+](C)cc2)cc1.[I-],505.0,19,15,7.12,0,3,0.1875,-0.24849999999999972,1,0,0
CN(c1ccc(cc1)C=Cc1cc[n+](c2c1cccc2)C)C.[I-],CN(C)c1ccc(C=Cc2cc[n+](C)c3ccccc23)cc1.[I-],562.0,23,19,7.12,0,3,0.15,0.9046999999999996,1,0,0
[O-]S(=O)(=O)c1ccc2c(c1)cccc2.CN(c1ccc(cc1)C=Cc1cc[n+](c2c1cccc2)C)C,CN(C)c1ccc(C=Cc2cc[n+](C)c3ccccc23)cc1.O=S(=O)([O-])c1ccc2ccccc2c1,555.0,36,19,64.32000000000001,0,4,0.1,5.644600000000006,1,1,1
Cc1ccc(cc1)S(=O)(=O)[O-].C[n+]1ccc(cc1)C=CC=C1N(C)c2c(C1(C)C)cccc2,CN1C(=CC=Cc2cc[n+](C)cc2)C(C)(C)c2ccccc21.Cc1ccc(S(=O)(=O)[O-])cc1,531.0,33,17,64.32000000000001,0,3,0.2222222222222222,4.734920000000005,1,1,1
C[n+]1ccc(c2c1cccc2)C=CC=C1N(C)c2c(C1(C)C)cccc2.[I-],CN1C(=CC=Cc2cc[n+](C)c3ccccc23)C(C)(C)c2ccccc21.[I-],606.0,27,21,7.12,0,2,0.20833333333333334,1.9929999999999997,1,0,0
C[n+]1ccc(c2c1cccc2)C=CC=C1N(C)c2c(C1(C)C)cccc2.Cc1ccc(cc1)S(=O)(=O)[O-],CN1C(=CC=Cc2cc[n+](C)c3ccccc23)C(C)(C)c2ccccc21.Cc1ccc(S(=O)(=O)[O-])cc1,606.0,37,21,64.32000000000001,0,3,0.1935483870967742,5.888120000000007,1,1,1
[O-]S(=O)(=O)c1ccc2c(c1)cccc2.C[n+]1ccc(c2c1cccc2)C=CC=C1N(C)c2c(C1(C)C)cccc2,CN1C(=CC=Cc2cc[n+](C)c3ccccc23)C(C)(C)c2ccccc21.O=S(=O)([O-])c1ccc2ccccc2c1,604.0,40,21,64.32000000000001,0,3,0.14705882352941177,6.732900000000007,1,1,1
[O-]S(=O)(=O)c1ccc2c(c1)cccc2.C[n+]1ccc(cc1)C=CC=C1N(C)c2c(C1(C)C)cccc2,CN1C(=CC=Cc2cc[n+](C)cc2)C(C)(C)c2ccccc21.O=S(=O)([O-])c1ccc2ccccc2c1,531.0,36,17,64.32000000000001,0,3,0.16666666666666666,5.579700000000006,1,1,1
