SMI,canonical_smi,lambda_max_exp_nm,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FractionCSP3,HeavyAtomCount,NumValenceElectrons,MolLogP_clipped
C(#C[C@]1(O)[C@@H](O)C(O[C@@H]1CO)n1cc(I)c(=O)[nH]c1=O)[2H],[2H]C#C[C@@]1(O)[C@@H](CO)OC(n2cc(I)c(=O)[nH]c2=O)[C@@H]1O,287.0,395.12710177800005,-2.2438999999999996,124.77999999999999,4,6,2,2,1,0.45454545454545453,20,108,-2.2438999999999996
C(#C[C@]1(O)[C@@H](O)C(O[C@@H]1CO)n1ncc(=O)[nH]c1=O)[2H],[2H]C#C[C@@]1(O)[C@@H](CO)OC(n2ncc(=O)[nH]c2=O)[C@@H]1O,256.0,270.219101778,-3.4535000000000005,137.66999999999996,4,7,2,2,1,0.5,19,102,-3.4535000000000005
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cc(O)c(=O)[nH]c1=O,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1O,280.0,260.202,-3.1462999999999997,145.01000000000002,5,7,2,2,1,0.5555555555555556,18,100,-3.1462999999999997
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ncc(=O)[nH]c1=O,O=c1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,257.0,245.19100000000003,-3.4569000000000005,137.67000000000002,4,7,2,2,1,0.625,17,94,-3.4569000000000005
OB(c1cccc(c1)[N+](=O)[O-])O,O=[N+]([O-])c1cccc(B(O)O)c1,340.0,166.929,-0.7254,83.60000000000001,2,4,2,1,1,0.0,12,62,-0.7254
Cc1cc2c(n1c1ccccc1)CCc1c2[nH]c(=O)c(c1)S(=O)(=O)c1ccccc1,Cc1cc2c(n1-c1ccccc1)CCc1cc(S(=O)(=O)c3ccccc3)c(=O)[nH]c1-2,421.3,416.5020000000001,4.072420000000003,71.93,1,3,3,5,4,0.125,30,150,4.072420000000003
Cc1cc2c(n1c1ccccc1)CCc1c2[nH]c(=O)c(c1)C(=O)c1ccccc1,Cc1cc2c(n1-c1ccccc1)CCc1cc(C(=O)c3ccccc3)c(=O)[nH]c1-2,441.5,380.44700000000006,4.470620000000004,54.86,1,2,3,5,4,0.12,29,142,4.470620000000004
N#Cc1cc2CCc3c(c2[nH]c1=O)cc(n3c1ccccc1)C,Cc1cc2c(n1-c1ccccc1)CCc1cc(C#N)c(=O)[nH]c1-2,331.6,301.34900000000005,3.111300000000001,61.58,1,2,1,4,3,0.15789473684210525,23,112,3.111300000000001
CCOC(=O)c1cc2CCc3c(c2[nH]c1=O)cc(n3c1ccccc1)C,CCOC(=O)c1cc2c([nH]c1=O)-c1cc(C)n(-c3ccccc3)c1CC2,423.0,348.4020000000001,3.4163200000000025,64.09,1,3,3,4,3,0.23809523809523808,26,132,3.4163200000000025
Cn1c(C)cc2c1CCc1c2[nH]c(=O)c(c1)S(=O)(=O)c1ccccc1,Cc1cc2c(n1C)CCc1cc(S(=O)(=O)c3ccccc3)c(=O)[nH]c1-2,423.1,354.4310000000001,2.6202200000000007,71.93,1,3,2,4,3,0.21052631578947367,25,128,2.6202200000000007
O=C(c1cc2CCc3c(c2[nH]c1=O)cc(n3C)C)c1ccccc1,Cc1cc2c(n1C)CCc1cc(C(=O)c3ccccc3)c(=O)[nH]c1-2,445.2,318.3760000000001,3.0184200000000008,54.86,1,2,2,4,3,0.2,24,120,3.0184200000000008
Cc1cc2c(n1Cc1ccccc1)CCc1c2[nH]c(=O)c(c1)S(=O)(=O)c1ccccc1,Cc1cc2c(n1Cc1ccccc1)CCc1cc(S(=O)(=O)c3ccccc3)c(=O)[nH]c1-2,421.2,430.52900000000017,4.131520000000002,71.93,1,3,4,5,4,0.16,31,156,4.131520000000002
O=c1[nH]c2c(cc1C(=O)c1ccccc1)CCc1c2ccn1Cc1ccccc1,O=C(c1ccccc1)c1cc2c([nH]c1=O)-c1ccn(Cc3ccccc3)c1CC2,442.7,380.4470000000002,4.221300000000003,54.86,1,2,4,5,4,0.12,29,142,4.221300000000003
Cc1[nH]c2c(c1)c1[nH]c(=O)cc(c1cc2)C,Cc1cc2c(ccc3c(C)cc(=O)[nH]c32)[nH]1,337.1,212.25199999999998,2.62624,48.65,2,1,0,3,3,0.15384615384615385,16,80,2.62624
Cc1cnc(nc1O[Si](C)(C)C)O[Si](C)(C)C,Cc1cnc(O[Si](C)(C)C)nc1O[Si](C)(C)C,250.0,270.481,3.2124200000000016,44.24000000000001,0,4,4,1,1,0.6363636363636364,17,96,3.2124200000000016
S=C=Nc1ccc2c(c1)C(=O)OC12c2ccc(cc2Oc2c1ccc(c2)O)O,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccc(N=C=S)cc21,280.0,389.3880000000001,4.400100000000002,88.35000000000001,2,7,1,5,3,0.047619047619047616,28,136,4.400100000000002
CCc1cc(=O)c2c(o1)ccc(c2)O,CCc1cc(=O)c2cc(O)ccc2o1,328.0,190.19799999999998,2.061,50.44,1,3,1,2,2,0.18181818181818182,14,72,2.061
CCCc1cc(=O)c2c(o1)ccc(c2)O,CCCc1cc(=O)c2cc(O)ccc2o1,328.0,204.22499999999997,2.4511000000000003,50.44,1,3,2,2,2,0.25,15,78,2.4511000000000003
Oc1ccc2c(c1)c(=O)cc(o2)C(C)C,CC(C)c1cc(=O)c2cc(O)ccc2o1,328.0,204.22499999999997,2.6220000000000008,50.44,1,3,1,2,2,0.25,15,78,2.6220000000000008
CC(Cc1cc(=O)c2c(o1)ccc(c2)O)C,CC(C)Cc1cc(=O)c2cc(O)ccc2o1,328.0,218.25199999999998,2.6971000000000007,50.44,1,3,2,2,2,0.3076923076923077,16,84,2.6971000000000007
Oc1ccc2c(c1)c(=O)cc(o2)C(C)(C)C,CC(C)(C)c1cc(=O)c2cc(O)ccc2o1,328.0,218.25199999999998,2.796100000000001,50.44,1,3,0,2,2,0.3076923076923077,16,84,2.796100000000001
Cc1cc(=O)c2c(o1)ccc(c2)O,Cc1cc(=O)c2cc(O)ccc2o1,328.0,176.171,1.8070199999999998,50.44,1,3,0,2,2,0.1,13,66,1.8070199999999998
CCCc1cc(=O)c2c(o1)cc(cc2)O,CCCc1cc(=O)c2ccc(O)cc2o1,292.0,204.22499999999997,2.4511000000000003,50.44,1,3,2,2,2,0.25,15,78,2.4511000000000003
Oc1ccc2c(c1)oc(cc2=O)C(C)C,CC(C)c1cc(=O)c2ccc(O)cc2o1,295.0,204.22499999999997,2.6220000000000008,50.44,1,3,1,2,2,0.25,15,78,2.6220000000000008
CC(Cc1cc(=O)c2c(o1)cc(cc2)O)C,CC(C)Cc1cc(=O)c2ccc(O)cc2o1,292.0,218.25199999999998,2.6971000000000007,50.44,1,3,2,2,2,0.3076923076923077,16,84,2.6971000000000007
Oc1ccc2c(c1)oc(cc2=O)C(C)(C)C,CC(C)(C)c1cc(=O)c2ccc(O)cc2o1,295.0,218.25199999999998,2.796100000000001,50.44,1,3,0,2,2,0.3076923076923077,16,84,2.796100000000001
Cc1cc(=O)c2c(o1)cc(cc2)O,Cc1cc(=O)c2ccc(O)cc2o1,247.0,176.171,1.8070199999999996,50.44,1,3,0,2,2,0.1,13,66,1.8070199999999996
O=c1cc(oc2c1cc1OCOc1c2)C(C)(C)C,CC(C)(C)c1cc(=O)c2cc3c(cc2o1)OCO3,319.0,246.26199999999994,2.8192000000000004,48.67,0,4,0,3,2,0.35714285714285715,18,94,2.8192000000000004
CC(Cc1cc(=O)c2c(o1)cc1c(c2)OCO1)C,CC(C)Cc1cc(=O)c2cc3c(cc2o1)OCO3,319.0,246.26199999999994,2.720200000000001,48.67,0,4,2,3,2,0.35714285714285715,18,94,2.720200000000001
Clc1ccc2c(c1)cc([nH]2)C(=O)NCCOCCOCCNC(=O)c1cc2c([nH]1)ccc(c2)Cl,O=C(NCCOCCOCCNC(=O)c1cc2cc(Cl)ccc2[nH]1)c1cc2cc(Cl)ccc2[nH]1,383.0,503.38600000000014,4.149000000000003,108.23999999999998,4,4,11,4,4,0.25,34,178,4.149000000000003
OC(=O)CCc1c2Cc3[nH]c(c(c3C)CCC(=O)O)Cc3[nH]c(Cc4[nH]c(Cc(c1C)[nH]2)c(CCC(=O)O)c4C)c(c3CCC(=O)O)C,Cc1c2[nH]c(c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)C2,377.0,660.7680000000001,4.978080000000004,212.35999999999996,8,4,12,5,4,0.4444444444444444,48,256,4.978080000000004
ClC[C@H](Cl)C,C[C@@H](Cl)CCl,364.0,112.98700000000001,1.8525,0.0,0,0,1,0,0,1.0,5,32,1.8525
CCOc1nc(cc(c1C#N)c1ccc(cc1)N1CCOCC1)c1ccc(cc1)Cl,CCOc1nc(-c2ccc(Cl)cc2)cc(-c2ccc(N3CCOCC3)cc2)c1C#N,330.0,419.91200000000026,5.175980000000005,58.38,0,5,5,4,3,0.25,30,152,5.175980000000005
N#Cc1ccc(nc1)c1ccc(cc1)F,N#Cc1ccc(-c2ccc(F)cc2)nc1,329.0,198.2,2.75938,36.68,0,2,1,2,2,0.0,15,72,2.75938
CCOc1nc(cc(c1C#N)c1ccc(cc1)N1CCOCC1)c1ccc(cc1)F,CCOc1nc(-c2ccc(F)cc2)cc(-c2ccc(N3CCOCC3)cc2)c1C#N,329.0,403.4570000000002,4.661680000000004,58.38,0,5,5,4,3,0.25,30,152,4.661680000000004
CCOc1nc(cc(c1C#N)c1ccc(cc1)N1CCOCC1)c1ccc(cc1)C,CCOc1nc(-c2ccc(C)cc2)cc(-c2ccc(N3CCOCC3)cc2)c1C#N,332.5,399.49400000000026,4.831000000000005,58.38,0,5,5,4,3,0.28,30,152,4.831000000000005
CCOc1nc(cc(c1C#N)c1ccc(cc1)N1CCOCC1)c1ccc(cc1)OC,CCOc1nc(-c2ccc(OC)cc2)cc(-c2ccc(N3CCOCC3)cc2)c1C#N,311.0,415.4930000000003,4.5311800000000035,67.61000000000001,0,6,6,4,3,0.28,31,158,4.5311800000000035
CCOc1nc(cc(c1C#N)c1ccc(cc1)N1CCOCC1)c1cccs1,CCOc1nc(-c2cccs2)cc(-c2ccc(N3CCOCC3)cc2)c1C#N,331.0,391.49600000000027,4.584080000000005,58.38,0,6,5,4,3,0.2727272727272727,28,142,4.584080000000005
CCOc1nc(cc(c1C#N)c1ccc(cc1)N1CCOCC1)c1ccco1,CCOc1nc(-c2ccco2)cc(-c2ccc(N3CCOCC3)cc2)c1C#N,329.5,375.42800000000017,4.115580000000003,71.52000000000001,0,6,5,4,3,0.2727272727272727,28,142,4.115580000000003
CCOc1nc2c(c(c1C#N)c1ccc(cc1)N1CCOCC1)Cc1c2cccc1,CCOc1nc2c(c(-c3ccc(N4CCOCC4)cc3)c1C#N)Cc1ccccc1-2,331.0,397.4780000000001,4.4267800000000035,58.38,0,5,4,5,3,0.28,30,150,4.4267800000000035
CCOc1nc2c(c(c1C#N)c1ccc(cc1)N1CCOCC1)CSc1c2cccc1,CCOc1nc2c(c(-c3ccc(N4CCOCC4)cc3)c1C#N)CSc1ccccc1-2,240.0,429.54500000000013,5.128280000000005,58.38,0,6,4,5,3,0.28,31,156,5.128280000000005
OCc1cc(=O)oc2c1cc(Br)c(c2)O,O=c1cc(CO)c2cc(Br)c(O)cc2o1,366.0,271.066,1.7533999999999996,70.67,2,4,1,2,2,0.1,15,78,1.7533999999999996
OCCNCCNc1ccc(c2c1c(O)c1c(O)ccc(c1c2O)O)NCCNCCO,OCCNCCNc1ccc(NCCNCCO)c2c(O)c3c(O)ccc(O)c3c(O)c12,721.5,446.5040000000002,0.8029999999999997,169.49999999999997,10,10,12,3,3,0.36363636363636365,32,174,0.8029999999999997
ClC(=O)OC(Cl)(Cl)Cl,O=C(Cl)OC(Cl)(Cl)Cl,345.0,197.83200000000002,2.6895,26.3,0,2,0,0,0,0.5,8,48,2.6895
OCC1OC(CC1O)n1cc(C)c(=O)[nH]c1=O,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,349.0,242.23099999999997,-1.5142799999999992,104.54999999999998,3,5,2,2,1,0.6,17,94,-1.5142799999999992
N1CCN(CC1)c1ccccc1,c1ccc(N2CCNCC2)cc1,210.0,162.23600000000002,1.0961999999999998,15.27,1,2,1,2,1,0.4,12,64,1.0961999999999998
CS(=O)C(Cc1ccc2c(c1)OCO2)C,CC(Cc1ccc2c(c1)OCO2)S(C)=O,210.0,226.29699999999994,1.7247999999999999,35.53,0,3,3,2,1,0.45454545454545453,15,82,1.7247999999999999
OC(=O)CI,O=C(O)CI,529.0,185.948,0.506,37.3,1,1,1,0,0,0.5,5,30,0.506
COc1ccc(cc1I)c1nc2c([nH]1)cc(cc2)c1nc2c([nH]1)cc(cc2)N1CCN(CC1)C,COc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1I,544.5,564.4310000000003,5.138200000000005,73.07000000000001,2,5,4,6,5,0.23076923076923078,34,172,5.138200000000005
Clc1ccc(s1)c1onc(c1)Cn1c(cc2c1cccc2)C(=O)NC1CCN(CC1)C(C)C,CC(C)N1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,554.5,483.0370000000003,5.662100000000005,63.300000000000004,1,5,6,5,4,0.36,33,172,5.662100000000005
N#Cc1c(C(=O)NC2CCN(CC2)C(C)C)n(c2c1cccc2C)Cc1noc(c1)c1ccc(s1)Cl,Cc1cccc2c(C#N)c(C(=O)NC3CCN(C(C)C)CC3)n(Cc3cc(-c4ccc(Cl)s4)on3)c12,576.5,522.0740000000003,5.842200000000005,87.09,1,6,6,5,4,0.37037037037037035,36,186,5.842200000000005
CC(CC(=O)O)C,CC(C)CC(=O)O,617.0,102.13299999999998,1.1171,37.3,1,1,2,0,0,0.8,7,42,1.1171
COc1cc(cc(c1OC)OC)C(=O)OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,411.0,598.1650000000002,5.833200000000006,63.71000000000001,0,9,11,5,3,0.3870967741935484,41,218,5.833200000000006
O=C1OCC(=C1)[C@@H]1CC[C@]2([C@]1(C)CC[C@H]1[C@H]2CC[C@H]2[C@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O)O,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,220.0,764.9500000000003,3.2473000000000014,182.82999999999998,5,13,7,8,0,0.926829268292683,54,306,3.2473000000000014
O[C@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@]1(O)CC[C@@H]2C1=CC(=O)OC1)C)C,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,220.0,374.5210000000002,3.6043000000000034,66.76,2,4,1,5,0,0.8695652173913043,27,150,3.6043000000000034
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CCCC2=CC=C1C[C@@H](O)CCC1=C)C)C,C=C1CC[C@H](O)CC1=CC=C1CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,265.0,384.6480000000002,7.619000000000008,20.23,1,1,6,3,0,0.7777777777777778,28,158,7.619000000000008
CCOC(=O)C(Oc1ccc(cc1)Cl)(C)C,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,278.0,242.702,3.060500000000001,35.53,0,3,4,1,1,0.4166666666666667,16,88,3.060500000000001
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)O)C)C,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,220.0,386.6640000000002,7.388700000000009,20.23,1,1,5,4,0,0.9259259259259259,28,160,7.388700000000009
c1ccc(c(c1)c1cc2c([nH]1)cccc2)c1cc2c([nH]1)cccc2,c1ccc(-c2cc3ccccc3[nH]2)c(-c2cc3ccccc3[nH]2)c1,293.0,308.384,5.983200000000004,31.58,2,0,2,5,5,0.0,24,114,5.983200000000004
CCN(c1ccc(c(c1)OCOc1cc(ccc1C=C(C#N)C#N)N(CC)CC)C=C1C([N+](=O)[O-])c2c(C1[N+](=O)[O-])cccc2)CC,CCN(CC)c1ccc(C=C(C#N)C#N)c(OCOc2cc(N(CC)CC)ccc2C=C2C([N+](=O)[O-])c3ccccc3C2[N+](=O)[O-])c1,602.0,636.7090000000003,6.957660000000009,158.8,0,10,14,4,3,0.3142857142857143,47,242,6.957660000000009
NCC[C@@H]([C@H](CCC(=O)O)CN)CC(=O)O,NCC[C@H](CC(=O)O)[C@@H](CN)CCC(=O)O,532.0,232.27999999999994,-0.13419999999999882,126.64,4,4,9,0,0,0.8,16,94,-0.13419999999999882
Cc1cccc(c1)CNC(=O)c1ncnc(c1)C(=O)NCc1cccc(c1)C,Cc1cccc(CNC(=O)c2cc(C(=O)NCc3cccc(C)c3)ncn2)c1,532.0,374.4440000000001,2.9534400000000014,83.98,2,4,6,3,3,0.18181818181818182,28,142,2.9534400000000014
O=C(c1ncnc(c1)C(=O)NCc1ccc(c(c1)C)F)NCc1ccc(c(c1)C)F,Cc1cc(CNC(=O)c2cc(C(=O)NCc3ccc(F)c(C)c3)ncn2)ccc1F,532.0,410.4240000000001,3.2316400000000023,83.98,2,4,6,3,3,0.18181818181818182,30,154,3.2316400000000023
NC(=N)c1ccc(cc1)OCOc1ccc(cc1)C(=N)N,N=C(N)c1ccc(OCOc2ccc(C(=N)N)cc2)cc1,650.0,284.319,1.6700400000000002,118.2,4,4,6,2,2,0.06666666666666667,21,108,1.6700400000000002
c1ccc(cc1)c1ccc(cc1)c1ccccc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,279.0,230.31,5.0206000000000035,0.0,0,0,2,3,3,0.0,18,86,5.0206000000000035
c1csc(c1)c1sccc1c1cccs1,c1csc(-c2ccsc2-c2cccs2)c1,350.0,248.397,5.2051000000000025,0.0,0,3,2,3,3,0.0,15,74,5.2051000000000025
S1CC=CC=C1,C1=CCSC=C1,349.0,98.16999999999997,1.8031,0.0,0,1,0,1,0,0.2,6,32,1.8031
c1ccc(nc1)c1[nH]ncc1c1ccnc2c1cccc2,c1ccc(-c2[nH]ncc2-c2ccnc3ccccc23)nc1,347.0,272.31100000000004,3.6869000000000014,54.46,1,3,2,4,4,0.0,21,100,3.6869000000000014
SCc1cccnc1,SCc1cccnc1,325.0,125.19599999999997,1.5113999999999996,12.89,1,2,1,1,1,0.16666666666666666,8,42,1.5113999999999996
COc1ccc2c(c1)[nH]c(n2)S(=O)Cc1ncc(c(c1C)OC)C,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,302.0,345.4240000000001,2.8997400000000004,77.1,1,5,5,3,3,0.29411764705882354,24,126,2.8997400000000004
OC(c1cc(Cl)c(c(c1)Cl)N)CNC(C)(C)C.[Cl-].[H+],CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1.[Cl-].[H+],298.0,313.656,0.11360000000000026,58.28,3,3,3,1,1,0.5,18,104,0.11360000000000026
O=C1C(CCc2c1c1ccccc1n2C)Cn1ccnc1C.O.O.[Cl-].[H+],Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.O.O.[Cl-].[H+],305.0,365.86100000000016,-1.4043799999999993,102.82,0,2,2,4,3,0.3333333333333333,25,136,-1.4043799999999993
CCN(c1ccc(c(c1)C)N=Nc1ccc(cc1)S(=O)(=O)O)CC,CCN(CC)c1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)c(C)c1,860.0,347.44000000000005,4.503320000000003,82.33,1,5,6,2,2,0.29411764705882354,24,128,4.503320000000003
c1ccc(cc1)C=Cc1ccc(cc1c1cc(ccc1C=Cc1ccccc1)C=Cc1ccccc1)C=Cc1ccccc1,C(=Cc1ccc(C=Cc2ccccc2)c(-c2cc(C=Cc3ccccc3)ccc2C=Cc2ccccc2)c1)c1ccccc1,360.0,562.7560000000002,12.035199999999984,0.0,0,0,9,6,6,0.0,44,210,12.035199999999984
Oc1ccccc1c1nc2c(s1)cccc2,Oc1ccccc1-c1nc2ccccc2s1,333.0,227.288,3.6689000000000016,33.120000000000005,1,3,1,3,3,0.0,16,78,3.6689000000000016
Fc1ccc2c(c1)sc(n2)c1ccccc1OCc1ccccc1,Fc1ccc2nc(-c3ccccc3OCc3ccccc3)sc2c1,322.0,335.403,5.681400000000003,22.12,0,3,4,4,4,0.05,24,118,5.681400000000003
O=c1[nH]c(=O)n(cc1F)C1CCCO1,O=c1[nH]c(=O)n(C2CCCO2)cc1F,205.0,200.16899999999998,-0.015300000000000313,64.09,1,3,1,2,1,0.5,14,76,-0.015300000000000313
CN(c1c(C)c(C)c(c(c1C)C)N(C)C)C,Cc1c(C)c(N(C)C)c(C)c(C)c1N(C)C,264.0,220.35999999999999,3.0522800000000014,6.48,0,2,2,1,1,0.5714285714285714,16,90,3.0522800000000014
N#CC(c1ccccc1)NC(Cc1ccccc1)C,CC(Cc1ccccc1)NC(C#N)c1ccccc1,495.0,250.345,3.472080000000002,35.82,1,2,5,2,2,0.23529411764705882,19,96,3.472080000000002
POS,POS,427.0,82.06400000000001,0.6378999999999997,9.23,1,2,0,0,0,0.0,3,20,0.6378999999999997
Cc1[nH]c2c(c1N=Nc1nncs1)cccc2,Cc1[nH]c2ccccc2c1N=Nc1nncs1,469.0,243.295,3.743220000000001,66.28999999999999,1,5,2,3,3,0.09090909090909091,17,84,3.743220000000001
Cn1c(C)c(c2c1cccc2)N=Nc1nncs1,Cc1c(N=Nc2nncs2)c2ccccc2n1C,441.0,257.322,3.7536200000000024,55.43,0,5,2,3,3,0.16666666666666666,18,90,3.7536200000000024
c1ccc(cc1)c1[nH]c2c(c1N=Nc1nncs1)cccc2,c1ccc(-c2[nH]c3ccccc3c2N=Nc2nncs2)cc1,496.0,305.366,5.101800000000002,66.28999999999999,1,5,3,4,4,0.0,22,106,5.101800000000002
Cn1c(c2ccccc2)c(c2c1cccc2)N=Nc1nncs1,Cn1c(-c2ccccc2)c(N=Nc2nncs2)c2ccccc21,452.0,319.39300000000003,5.112200000000003,55.43,0,5,3,4,4,0.058823529411764705,23,112,5.112200000000003
CSc1nnc(s1)N=Nc1c(C)[nH]c2c1cccc2,CSc1nnc(N=Nc2c(C)[nH]c3ccccc23)s1,462.0,289.38900000000007,4.4651200000000015,66.28999999999999,1,6,3,3,3,0.16666666666666666,19,96,4.4651200000000015
CSc1nnc(s1)N=Nc1c2ccccc2n(c1C)C,CSc1nnc(N=Nc2c(C)n(C)c3ccccc23)s1,460.0,303.41600000000005,4.475520000000002,55.43,0,6,3,3,3,0.23076923076923078,20,102,4.475520000000002
CSc1nnc(s1)N=Nc1c([nH]c2c1cccc2)c1ccccc1,CSc1nnc(N=Nc2c(-c3ccccc3)[nH]c3ccccc23)s1,509.0,351.4600000000001,5.823700000000003,66.28999999999999,1,6,4,4,4,0.058823529411764705,24,118,5.823700000000003
CSc1nnc(s1)N=Nc1c(c2ccccc2)n(c2c1cccc2)C,CSc1nnc(N=Nc2c(-c3ccccc3)n(C)c3ccccc23)s1,466.0,365.4870000000001,5.834100000000004,55.43,0,6,4,4,4,0.1111111111111111,25,124,5.834100000000004
O=CN(C)C,CN(C)C=O,469.0,73.095,-0.2956000000000001,20.310000000000002,0,1,1,0,0,0.6666666666666666,5,30,-0.2956000000000001
CCc1nnc(s1)N=Nc1c2ccccc2n(c1C)C,CCc1nnc(N=Nc2c(C)n(C)c3ccccc23)s1,442.0,285.376,4.316020000000003,55.43,0,5,3,3,3,0.2857142857142857,20,102,4.316020000000003
CCc1nnc(s1)N=Nc1c([nH]c2c1cccc2)c1ccccc1,CCc1nnc(N=Nc2c(-c3ccccc3)[nH]c3ccccc23)s1,499.0,333.4200000000001,5.664200000000003,66.28999999999999,1,5,4,4,4,0.1111111111111111,24,118,5.664200000000003
CCc1nnc(s1)N=Nc1c(c2ccccc2)n(c2c1cccc2)C,CCc1nnc(N=Nc2c(-c3ccccc3)n(C)c3ccccc23)s1,450.0,347.44700000000006,5.674600000000003,55.43,0,5,4,4,4,0.15789473684210525,25,124,5.674600000000003
Cc1[nH]c2c(c1N=Nc1n[nH]c(n1)S)cccc2,Cc1[nH]c2ccccc2c1N=Nc1n[nH]c(S)n1,388.0,258.31,3.2985200000000003,82.08,3,5,2,3,3,0.09090909090909091,18,90,3.2985200000000003
Sc1[nH]nc(n1)N=Nc1c(C)n(c2c1cccc2)C,Cc1c(N=Nc2n[nH]c(S)n2)c2ccccc2n1C,402.0,272.33700000000005,3.3089200000000014,71.22,2,5,2,3,3,0.16666666666666666,19,96,3.3089200000000014
Sc1[nH]nc(n1)N=Nc1c([nH]c2c1cccc2)c1ccccc1,Sc1nc(N=Nc2c(-c3ccccc3)[nH]c3ccccc23)n[nH]1,411.0,320.3810000000001,4.6571000000000025,82.07999999999998,3,5,3,4,4,0.0,23,112,4.6571000000000025
Sc1[nH]nc(n1)N=Nc1c(c2ccccc2)n(c2c1cccc2)C,Cn1c(-c2ccccc2)c(N=Nc2n[nH]c(S)n2)c2ccccc21,394.0,334.4080000000001,4.667500000000003,71.22,2,5,3,4,4,0.058823529411764705,24,118,4.667500000000003
NC(=N)c1ccc(cc1)OCCOCCOc1ccc(cc1)C(=N)N,N=C(N)c1ccc(OCCOCCOc2ccc(C(=N)N)cc2)cc1,327.0,342.399,1.7291399999999992,127.43000000000002,4,5,10,2,2,0.2222222222222222,25,132,1.7291399999999992
O=C(c1cccc(c1O)O)c1ccccc1,O=C(c1ccccc1)c1cccc(O)c1O,327.0,214.22,2.328800000000001,57.53,2,3,2,2,2,0.0,16,80,2.328800000000001
COC(=O)C1=C(C)NC2=C(C1c1ccccc1Cl)C(=O)C(CC2)(C)C,COC(=O)C1=C(C)NC2=C(C(=O)C(C)(C)CC2)C1c1ccccc1Cl,367.0,359.85300000000007,4.1170000000000035,55.4,1,4,2,3,1,0.4,25,132,4.1170000000000035
COC(=O)C1=C(C)NC2=C(C1c1cccc(c1)Cl)C(=O)C(CC2)(C)C,COC(=O)C1=C(C)NC2=C(C(=O)C(C)(C)CC2)C1c1cccc(Cl)c1,362.0,359.85300000000007,4.1170000000000035,55.4,1,4,2,3,1,0.4,25,132,4.1170000000000035
COC(=O)C1=C(C)NC2=C(C1c1cccc(c1Cl)Cl)C(=O)C(CC2)(C)C,COC(=O)C1=C(C)NC2=C(C(=O)C(C)(C)CC2)C1c1cccc(Cl)c1Cl,367.0,394.2980000000001,4.770400000000005,55.4,1,4,2,3,1,0.4,26,138,4.770400000000005
c1ccc2c(c1)NCC2,c1ccc2c(c1)CCN2,409.0,119.16699999999999,1.6545999999999996,12.03,1,1,0,2,1,0.25,9,46,1.6545999999999996
